0,-0.000865814625396873
0.01,-0.00477073177657362
0.02,-0.0125008668405233
0.03,0.019227987181942
0.04,0.140275945808912
0.05,0.285349490879112
0.06,0.354024765556803
0.07,0.340636296036889
0.08,0.288089185436057
0.09,0.22889915522987
0.1,0.17928984713182
0.11,0.143412438292965
0.12,0.120664920996882
0.13,0.107276649491469
0.14,0.0987355317690954
0.15,0.0936661791214094
0.16,0.0913072177799311
0.17,0.0905245121062498
0.18,0.0884112990493556
0.19,0.0837190639613
0.2,0.0789071313011495
0.21,0.0745310124556679
0.22,0.0700436887430664
0.23,0.0661860054702299
0.24,0.0644402003109363
0.25,0.0631335239442216
0.26,0.0591678449562449
0.27,0.0561708979360025
0.28,0.0568074818825186
0.29,0.0573991621898831
0.3,0.0572403754722362
0.31,0.0583976803268273
0.32,0.0596213188946525
0.33,0.0580718907173494
0.34,0.0543383358779915
0.35,0.0511778576702917
0.36,0.0491952286828619
0.37,0.0470336256238786
0.38,0.045154945012679
0.39,0.0448921944075673
0.4,0.0446839521793463
0.41,0.0430639934105976
0.42,0.0406766862271623
0.43,0.0390964094121805
0.44,0.0387759009410863
0.45,0.0380223281490049
0.46,0.0375547541415206
0.47,0.0381795337157562
0.48,0.0365875539737147
0.49,0.0327026163046516
0.5,0.0314040759871407
0.51,0.0353175256426992
0.52,0.0405838832637916
0.53,0.0428777131915947
0.54,0.0414707822297246
0.55,0.0378535679710492
0.56,0.0355124446163573
0.57,0.0340518709297761
0.58,0.0332850674263316
0.59,0.0343393318006734
0.6,0.0342346015799423
0.61,0.0330003663360942
0.62,0.0338026267760742
0.63,0.0365692192036628
0.64,0.038770283108357
0.65,0.0398434510086129
0.66,0.0413780741073816
0.67,0.0433581487307976
0.68,0.045943017769445
0.69,0.0493625848144435
0.7,0.0526775166698781
0.71,0.05506510926487
0.72,0.0557175232541976
0.73,0.0561384191654319
0.74,0.0577520647015276
0.75,0.060540487956339
0.76,0.0636667059610671
0.77,0.0654506894182413
0.78,0.0663124613757932
0.79,0.0666762987078997
0.8,0.0660591467899311
0.81,0.0622886241757994
0.82,0.056253405771066
0.83,0.0522004123825311
0.84,0.0481921433319425
0.85,0.0422042290061298
0.86,0.0349479736733127
0.87,0.0244716055424914
0.88,0.00908026432360596
0.89,-0.0107065733191033
0.9,-0.0344724661483022
0.91,-0.063400988003215
0.92,-0.100091422684101
0.93,-0.149185561321734
0.94,-0.216700673738066
0.95,-0.307060956036087
0.96,-0.420340133590952
0.97,-0.55478792356104
0.98,-0.710215774405575
0.99,-0.886764269200696
1,-1.08099325860592
1.01,-1.28945820755233
1.02,-1.51681012504062
1.03,-1.76749368450469
1.04,-2.03489296058638
1.05,-2.3067745996464
1.06,-2.57726211197875
1.07,-2.84552039528122
1.08,-3.10699327062855
1.09,-3.35483544146604
1.1,-3.58164825512437
1.11,-3.77658040766026
1.12,-3.92879078148171
1.13,-4.03284202921674
1.14,-4.08561329796328
1.15,-4.08405080067965
1.16,-4.02553863849391
1.17,-3.90754465524945
1.18,-3.72876501881921
1.19,-3.4914391299659
1.2,-3.20303721014338
1.21,-2.86680897683679
1.22,-2.47856595832198
1.23,-2.03791656353525
1.24,-1.54555552644377
1.25,-1.00057761512519
1.26,-0.420999601374619
1.27,0.168436594445659
1.28,0.774674362003219
1.29,1.41625655174902
1.3,2.08958210398749
1.31,2.77943965698455
1.32,3.47737118035921
1.33,4.17174503479357
1.34,4.83899539142205
1.35,5.46098009693869
1.36,6.03229858467034
1.37,6.55111143183575
1.38,7.01051555463056
1.39,7.4001091092648
1.4,7.70974096646323
1.41,7.92677386856224
1.42,8.04005139519142
1.43,8.04479714148011
1.44,7.9384835392435
1.45,7.72369702373888
1.46,7.40611393078315
1.47,6.98868937745329
1.48,6.47815387204634
1.49,5.8790144413968
1.5,5.18560132551443
1.51,4.39912536357795
1.52,3.52727478674331
1.53,2.57798935837391
1.54,1.57746993353861
1.55,0.547908638515929
1.56,-0.511773789409503
1.57,-1.60867198141129
1.58,-2.73569771719985
1.59,-3.86731181152776
1.6,-4.98230741266842
1.61,-6.06108619431128
1.62,-7.07804569008462
1.63,-8.01011705609448
1.64,-8.83296695477169
1.65,-9.52336102237739
1.66,-10.070572260975
1.67,-10.4698519462477
1.68,-10.7110995557771
1.69,-10.7851547361082
1.7,-10.6940829285868
1.71,-10.4472500240568
1.72,-10.0445223048662
1.73,-9.4786898936721
1.74,-8.75274116670148
