0,0.00259646605468496
0.01,0.00870419772108833
0.02,0.0143098439198272
0.03,0.0198559448245117
0.04,0.0275957027501779
0.05,0.035419192008209
0.06,0.0396270063443158
0.07,0.0370038186747661
0.08,0.0303391776080037
0.09,0.0242316324794659
0.1,0.0186577547134346
0.11,0.0147087994135665
0.12,0.0121384493359155
0.13,0.00794409235778081
0.14,0.00346535117201514
0.15,0.00169210935444894
0.16,0.00232832511380801
0.17,0.0033191793413473
0.18,0.00603046781010457
0.19,0.0111114223608226
0.2,0.0138702339102549
0.21,0.0132519422167862
0.22,0.0108104485742653
0.23,0.00689946027735472
0.24,0.00343661474280078
0.25,0.00196954888740413
0.26,0.00194708833566854
0.27,0.00227536311559679
0.28,0.00335461445209381
0.29,0.00432451925175039
0.3,0.00343902437140512
0.31,0.00166938056575918
0.32,0.000881477755415562
0.33,0.00105109630881883
0.34,0.000107599432181043
0.35,-0.00234543765763798
0.36,-0.00417098272984954
0.37,-0.00440142781367661
0.38,-0.00384175733700027
0.39,-0.00310333429515079
0.4,-0.00211518935043691
0.41,-0.000939594700451658
0.42,-0.000911650820523032
0.43,-0.00144528315286981
0.44,-0.000112136057043664
0.45,0.000866635371192245
0.46,-0.000160366204456396
0.47,-0.000188142983334896
0.48,0.00116077773850762
0.49,0.000486659660453707
0.5,-0.00254414878028412
0.51,-0.00495960629717789
0.52,-0.0060843516883514
0.53,-0.00717307872362125
0.54,-0.00811374438668155
0.55,-0.00729487602503721
0.56,-0.00502882066173017
0.57,-0.00279377694773599
0.58,-0.00171291330667192
0.59,-0.00268056838549362
0.6,-0.00410821793087925
0.61,-0.00556544290907217
0.62,-0.00776412279301694
0.63,-0.0100518301901372
0.64,-0.0112381979582817
0.65,-0.0108284538518547
0.66,-0.0103387148534771
0.67,-0.0101421161213796
0.68,-0.00899301934185411
0.69,-0.00703770712683143
0.7,-0.00573829241198881
0.71,-0.00493055272512487
0.72,-0.00366934419957361
0.73,-0.00250617688875926
0.74,-0.00338021050170913
0.75,-0.00594526771880772
0.76,-0.00803508452427328
0.77,-0.00892997141980647
0.78,-0.00741702591588913
0.79,-0.00515417687854423
0.8,-0.00490403314831163
0.81,-0.00580697967505764
0.82,-0.00777343796136511
0.83,-0.0103667651576441
0.84,-0.0114599953730264
0.85,-0.0107780090151113
0.86,-0.0103747705045422
0.87,-0.0123399187622868
0.88,-0.0134556023048285
0.89,-0.0104575877267484
0.9,-0.00724196854985743
0.91,-0.00544746735816632
0.92,-0.0036554015637154
0.93,-0.00410692768548883
0.94,-0.00740694245262323
