0,0.0133362244620373
0.01,0.0515349669164312
0.02,0.0957164067357664
0.03,0.129760410110316
0.04,0.15524269646845
0.05,0.165216466749684
0.06,0.150976954851348
0.07,0.12090642238323
0.08,0.0881599305035253
0.09,0.0585677733275201
0.1,0.0359824507903662
0.11,0.0209410132179025
0.12,0.0123079558761562
0.13,0.00843506303646193
0.14,0.0068398250559479
0.15,0.00810358276097705
0.16,0.0124056190673886
0.17,0.0162179910834843
0.18,0.0172129264503059
0.19,0.0167475449128169
0.2,0.0169196284962456
0.21,0.0160588739636638
0.22,0.0121359070682486
0.23,0.00672795099758259
0.24,0.000740094184361513
0.25,-0.0047690337103579
0.26,-0.00827395473597443
0.27,-0.00977373038527113
0.28,-0.00898608976971377
0.29,-0.00689443921605062
0.3,-0.00564560099858532
0.31,-0.00551702784787215
0.32,-0.00583979043749365
0.33,-0.00651703986373276
0.34,-0.00773582981461095
0.35,-0.00965678802620717
0.36,-0.0126652292582423
0.37,-0.0157935793479276
0.38,-0.0175329206103355
0.39,-0.0171457279015204
0.4,-0.0133527729100591
0.41,-0.00763546295522861
0.42,-0.00416352322131009
0.43,-0.00495299974605898
0.44,-0.00828955872776742
0.45,-0.0122636209566978
0.46,-0.0162663983579313
0.47,-0.0189946238425292
0.48,-0.0202367098093995
0.49,-0.0200026650418457
0.5,-0.0171288540558158
0.51,-0.0130699824019401
0.52,-0.0108053954577277
0.53,-0.0112177309009854
0.54,-0.013684011752023
0.55,-0.0158962927713572
0.56,-0.0156431209554696
0.57,-0.0134246122858125
0.58,-0.0111143509428326
0.59,-0.00972357443687554
0.6,-0.00983539971195536
0.61,-0.0118218772580088
0.62,-0.0158593076382644
0.63,-0.0212174758609187
0.64,-0.0253771217177938
0.65,-0.0259557781268193
0.66,-0.0215445909696824
0.67,-0.0153168768338339
0.68,-0.0126798552474143
0.69,-0.0137594296714577
0.7,-0.0164375471565882
0.71,-0.0198336464539257
0.72,-0.0231465631000355
0.73,-0.0245637183681438
0.74,-0.0241000536520705
0.75,-0.0237081632337447
0.76,-0.0233430520108244
0.77,-0.0231662503560816
0.78,-0.0228791815610455
0.79,-0.0203848402831051
0.8,-0.0167306338632888
0.81,-0.0156046178982336
0.82,-0.0174394713388315
0.83,-0.0207559607243574
0.84,-0.0250120045213096
0.85,-0.0279861942253842
0.86,-0.0283138207833898
0.87,-0.0278135863162525
0.88,-0.0264174764668546
0.89,-0.0224967193031945
0.9,-0.0175793841070846
0.91,-0.0151620461584429
0.92,-0.0154165595631362
0.93,-0.0158108950344478
0.94,-0.0165487071374802
0.95,-0.0186501587136269
0.96,-0.0203270436295362
0.97,-0.0192687451583329
0.98,-0.0169104216164973
0.99,-0.0164962512350781
1,-0.0173509712478086
1.01,-0.0182914686650456
1.02,-0.0205173956355749
1.03,-0.023577575497409
1.04,-0.025585181586609
1.05,-0.0265352754880794
1.06,-0.0278582967322369
1.07,-0.0290333507279419
1.08,-0.028027989822769
1.09,-0.0264020520292277
1.1,-0.0276656730631577
1.11,-0.0292418112303144
1.12,-0.0279206764374464
1.13,-0.026509332832819
1.14,-0.0266406791158137
1.15,-0.0263955887461557
1.16,-0.0247211051711067
1.17,-0.0229196989330249
1.18,-0.0214356469266265
