0,-0.0162042727202746
0.01,-0.0671808184416286
0.02,-0.135987337271369
0.03,-0.19281410964115
0.04,-0.224814147619741
0.05,-0.238142902891873
0.06,-0.245813890705157
0.07,-0.251906482171131
0.08,-0.257651522766226
0.09,-0.26325306506693
0.1,-0.266030286663175
0.11,-0.266844924038793
0.12,-0.269461677028682
0.13,-0.27479346341947
0.14,-0.280025600080429
0.15,-0.284226867503829
0.16,-0.288604890373617
0.17,-0.291991933827728
0.18,-0.293709648949721
0.19,-0.294626287991537
0.2,-0.295362731956699
0.21,-0.29698814665179
0.22,-0.300213004199969
0.23,-0.304462608028917
0.24,-0.307633492399981
0.25,-0.308974455261201
0.26,-0.310634057215072
0.27,-0.312266112943841
0.28,-0.3117409079191
0.29,-0.309664565325432
0.3,-0.307995003879054
0.31,-0.307489881353387
0.32,-0.306641410141208
0.33,-0.305290358713771
0.34,-0.306623794817277
0.35,-0.31111464587752
0.36,-0.314833585742339
0.37,-0.316724022392115
0.38,-0.318813214705772
0.39,-0.319536074375041
0.4,-0.317012083189735
0.41,-0.313616779975816
0.42,-0.311822647279328
0.43,-0.31152250306565
0.44,-0.312300386027183
0.45,-0.314404948682588
0.46,-0.315994739609735
0.47,-0.314061587230837
0.48,-0.309408408734195
0.49,-0.305353162008601
0.5,-0.304073243343825
0.51,-0.305394418324517
0.52,-0.307333521958885
0.53,-0.309624126510824
0.54,-0.311780412800274
0.55,-0.31159185563275
0.56,-0.310666345054617
0.57,-0.311095948105841
0.58,-0.311298963210106
0.59,-0.311128251100712
0.6,-0.31189096275362
0.61,-0.314691058394271
0.62,-0.318475231026983
0.63,-0.319615345663451
0.64,-0.317641057175261
0.65,-0.315328644958481
0.66,-0.313854151994622
0.67,-0.312654563064528
0.68,-0.311097520724159
0.69,-0.308372043801294
0.7,-0.303648063707248
0.71,-0.294586519560172
0.72,-0.276828871000804
0.73,-0.244802164683464
0.74,-0.192456752330119
0.75,-0.113100399937997
0.76,-0.00293894696475622
0.77,0.132797599471162
0.78,0.286315091221634
0.79,0.45507524704798
0.8,0.635253995683669
0.81,0.817719015753089
0.82,0.995202100550774
0.83,1.16293253514946
0.84,1.31555213894695
0.85,1.44957295192727
0.86,1.56310077216179
0.87,1.6522926925725
0.88,1.70996047745455
0.89,1.72958923709895
0.9,1.70962975679526
0.91,1.6502812004475
0.92,1.54913811263646
0.93,1.40430193711397
0.94,1.21659502460418
0.95,0.985689151771219
0.96,0.710761623040027
0.97,0.398378834750336
0.98,0.0693793638199919
0.99,-0.256759710235953
1,-0.57969607740324
1.01,-0.906759574963225
1.02,-1.24392703422152
1.03,-1.5904484693533
1.04,-1.93160522191377
1.05,-2.24725242733772
1.06,-2.51934407991365
1.07,-2.7324211940023
1.08,-2.87705539120264
1.09,-2.94897110996079
1.1,-2.94366725439255
1.11,-2.85570811992806
1.12,-2.68160809365479
1.13,-2.4194670015664
